CRN,Course Subject,Course Number,Course Title,Course Section,Average Grade
33384,RHET,105,Writing and Research,M1,N/A
33385,RHET,105,Writing and Research,M2,N/A
33387,RHET,105,Writing and Research,M3,N/A
46079,RHET,105,Writing and Research,M4,N/A
32921,RHET,105,Writing and Research,M5,N/A
33434,RHET,105,Writing and Research,M6,N/A
32926,RHET,105,Writing and Research,M7,N/A
33390,RHET,105,Writing and Research,P1,N/A
33392,RHET,105,Writing and Research,P2,N/A
33393,RHET,105,Writing and Research,P3,N/A
33398,RHET,105,Writing and Research,P4,N/A
33395,RHET,105,Writing and Research,P5,N/A
33429,RHET,105,Writing and Research,P6,N/A
32930,RHET,105,Writing and Research,P7,N/A
33400,RHET,105,Writing and Research,Q1,N/A
33402,RHET,105,Writing and Research,Q2,N/A
33404,RHET,105,Writing and Research,Q3,N/A
39348,RHET,105,Writing and Research,Q4,N/A
39349,RHET,105,Writing and Research,Q5,N/A
33433,RHET,105,Writing and Research,Q6,N/A
43465,RHET,105,Writing and Research,Q7,N/A
33406,RHET,105,Writing and Research,S1,N/A
33408,RHET,105,Writing and Research,S2,N/A
33411,RHET,105,Writing and Research,S3,N/A
33413,RHET,105,Writing and Research,S4,N/A
46080,RHET,105,Writing and Research,S5,N/A
32916,RHET,105,Writing and Research,S6,N/A
51856,RHET,105,Writing and Research,S7,N/A
33427,RHET,105,Writing and Research,T1,N/A
43439,RHET,105,Writing and Research,T2,N/A
39343,RHET,105,Writing and Research,T3,N/A
51983,RHET,105,Writing and Research,T4,N/A
33419,RHET,105,Writing and Research,T5,N/A
33381,RHET,105,Writing and Research,T6,N/A
33383,RHET,105,Writing and Research,T7,N/A
33431,RHET,105,Writing and Research,U1,N/A
33378,RHET,105,Writing and Research,WE1,N/A
33274,RHET,105,Writing and Research,X1,N/A
33277,RHET,105,Writing and Research,X2,N/A
33279,RHET,105,Writing and Research,X3,N/A
33284,RHET,105,Writing and Research,X4,N/A
33380,RHET,105,Writing and Research,X5,N/A
33421,RHET,105,Writing and Research,X6,N/A
32924,RHET,105,Writing and Research,X7,N/A
55841,RHET,233,Adv Rhetoric & Composition,CHP,N/A
33453,RHET,233,Adv Rhetoric & Composition,E,N/A
33448,RHET,233,Adv Rhetoric & Composition,F,N/A
33452,RHET,233,Adv Rhetoric & Composition,M,N/A
33458,RHET,233,Adv Rhetoric & Composition,P,N/A
33450,RHET,233,Adv Rhetoric & Composition,Q,N/A
33457,RHET,233,Adv Rhetoric & Composition,S,N/A
33460,RHET,233,Adv Rhetoric & Composition,X,3.87
64442,RLST,108,Religion & Society in West I,A1,3.58
37858,RLST,109,Religion & Society in West II,E,3.82
37862,RLST,110,World Religions,ADA,3.43
37863,RLST,110,World Religions,ADB,3.31
37864,RLST,110,World Religions,ADC,3.38
37865,RLST,110,World Religions,ADD,3.4
37866,RLST,110,World Religions,ADE,3.33
37867,RLST,110,World Religions,ADF,3.23
37868,RLST,110,World Religions,ADG,3.13
37869,RLST,110,World Religions,ADH,3.27
37870,RLST,110,World Religions,ADI,3.27
37871,RLST,110,World Religions,ADJ,3.12
37930,RLST,110,World Religions,ADK,3.05
37933,RLST,110,World Religions,ADL,3.19
39143,RLST,110,World Religions,ADM,3.24
39146,RLST,110,World Religions,ADN,3.18
39148,RLST,110,World Religions,ADO,3.48
51721,RLST,110,World Religions,ADQ,3.39
51723,RLST,110,World Religions,ADR,3.27
53442,RLST,110,World Religions,ADS,3.06
53444,RLST,110,World Religions,ADT,3.35
53446,RLST,110,World Religions,ADU,3.12
38001,RLST,120,A History of Judaism,E,3.51
48362,RLST,121,Introduction to Christianity,A,3.52
48239,RLST,130,Jewish Customs and Ceremonies,A,N/A
38003,RLST,132,Zen,A,3.6
64580,RLST,199,Islam: A Brief Introduction,CT,N/A
48204,RLST,201,Hebrew Bible in English,A,N/A
38005,RLST,202,New Testament in English,E,N/A
62281,RLST,208,Cultures & Lits of South Asia,A,3.86
48249,RLST,214,Introduction to Islam,A,3.36
39191,RLST,260,Mystics and Saints in Islam,F,3.08
54678,RLST,270,"Religion, Ethics, Environment",A,N/A
38616,RLST,286,Introduction to Hinduism,AL1,3.01
43691,RLST,287,Introduction to Buddhism,A,3.69
58882,RLST,344,Medieval Jewish Thought,A,N/A
61735,RLST,350,South Asian Goddesses,A,N/A
62270,RLST,414,Advanced Biblical Hebrew,U3,N/A
50886,RLST,436,Religion in America: 1900-1941,U3,N/A
63748,RLST,480,Islamic Law,MD3,N/A
50358,RLST,495,Cultural Hist JAPN Buddhism,BR3,N/A
52476,RLST,498,Apocalypse: Then and Now,RL3,N/A
63364,RLST,503,Renaissance of the Bible,RB,N/A
63661,RLST,511,Religion Environmental Thought,RM,N/A
43096,RST,100,RST in Modern Society,A,3.16
43098,RST,101,Orientation to RST,A,3.83
43099,RST,110,Service Delivery in RST,A,3.29
43100,RST,110,Service Delivery in RST,B,2.74
46271,RST,110,Service Delivery in RST,C,N/A
43101,RST,120,Foundations of Recreation,A,3.65
43102,RST,130,Foundations of Sport Mgt,A,2.78
43104,RST,150,Foundations of Tourism,A,3.62
59623,RST,199,Coaching Wheelchair Bsktbll,MHF,3.25
61677,RST,199,Disability in RST,ONA,3.72
61678,RST,199,Disability in RST,ONB,3.53
43109,RST,200,Leadership in RST,A,3.69
43110,RST,200,Leadership in RST,B,3.65
43112,RST,230,Leisure Services and Diversity,A,2.86
61458,RST,242,Nature and American Culture,ONA,3.83
61459,RST,242,Nature and American Culture,ONB,3.49
43105,RST,255,Ethical Issues in RST,A,3.28
43106,RST,255,Ethical Issues in RST,B,3.22
43113,RST,300,Leisure Programming,A,3.63
43114,RST,316,Leisure and Human Development,A,2.97
43115,RST,320,Leisure Services Marketing,A,3.52
43116,RST,330,Leisure and Consumer Culture,A,3.27
43127,RST,340,Facility Management in RST,A,3.7
46291,RST,341,Community Recreation Planning,A,3.87
43117,RST,351,Cultural Aspects of Tourism,A,N/A
43118,RST,354,Legal Aspects of Sport,A,3.09
43119,RST,370,Research Methods & Analysis,A,3.55
43120,RST,410,Administration of Leisure Serv,A,2.93
43122,RST,420,HR Management in RST,A,3.34
43123,RST,429,Contemporary Issues in RST,A,3.27
43124,RST,480,Orientation to Practicum,A,3.51
55948,RST,501,Concepts & Applications in RST,XM1,N/A
55956,RST,502,Critical Issues Recreation Mgt,XM,N/A
55950,RST,503,Adv Leisure Research Methods,XM1,N/A
55952,RST,512,Managing RST Organizations,XM,N/A
50250,RST,515,Marketing in RST,A,N/A
55954,RST,515,Marketing in RST,XM,N/A
57494,RST,516,Finance & Budgeting in RST,A,3.92
57955,RST,516,Finance & Budgeting in RST,XM,N/A
57959,RST,518,Event Management,XM,N/A
55957,RST,520,Critical Issues Sport Mgt,XM,N/A
55955,RST,593,Special Problems,XM,N/A
64517,RST,594,Special Topics in RST,A,N/A
55962,RST,594,Strategic Management,SM1,3.68
60123,RUSS,101,First-Year Russian I,ACC,N/A
33723,RUSS,102,First-Year Russian II,B,N/A
40263,RUSS,102,First-Year Russian II,C,N/A
57886,RUSS,202,Second-Year Russian II,A,N/A
34028,RUSS,202,Second-Year Russian II,C,N/A
34107,RUSS,225,Russian Lit and Revolution,A,N/A
34104,RUSS,302,Third Year Russian II,C,N/A
45827,RUSS,320,Russian Writers,U3,N/A
34124,RUSS,402,Fourth Year Russian II,G,N/A
45833,RUSS,502,Russian for Grad Students II,A,N/A
39151,SCAN,102,Beginning Scandinavian II,D,N/A
45904,SCAN,104,Intermediate Scandinavian II,C,N/A
47986,SCAN,215,"Madness, Myth, and Murder",S,3.04
58486,SCAN,252,Viking Sagas in Translation,C,N/A
63439,SCAN,306,Introduction to Old Norse II,UG,N/A
63441,SCAN,376,Children and Youth Literature,UG,N/A
63854,SCAN,472,Kierkegaard and the Self,A,N/A
63440,SCAN,506,Old Norse-Icelandic II,GR,N/A
63443,SCAN,576,Children and Youth Literature,GR,N/A
56990,SHS,111,Living-Learning ASL Part 1,U12,N/A
56991,SHS,111,Living-Learning ASL Part 1,WE1,N/A
56989,SHS,112,Living-Learning ASL Part 2,U11,N/A
55588,SHS,120,"Child, Comm, & Lang Ability",C1,3.88
55589,SHS,120,"Child, Comm, & Lang Ability",C2,3.76
55590,SHS,120,"Child, Comm, & Lang Ability",C3,3.74
55591,SHS,120,"Child, Comm, & Lang Ability",C4,3.82
55592,SHS,120,"Child, Comm, & Lang Ability",C5,3.72
58084,SHS,120,"Child, Comm, & Lang Ability",C6,3.81
58088,SHS,120,"Child, Comm, & Lang Ability",E,3.08
53282,SHS,121,American Sign Language I,A,3.11
53284,SHS,121,American Sign Language I,C,3.06
53285,SHS,121,American Sign Language I,D,3.29
53847,SHS,121,American Sign Language I,E,3.58
37177,SHS,170,Intro Hum Comm Sys & Disorders,A,3.02
37310,SHS,200,General Phonetics,AL1,3.41
62206,SHS,222,Lang&Culture Deaf Communities,C01,3.61
62207,SHS,222,Lang&Culture Deaf Communities,C02,N/A
62208,SHS,222,Lang&Culture Deaf Communities,C03,N/A
62209,SHS,222,Lang&Culture Deaf Communities,C04,3.67
62210,SHS,222,Lang&Culture Deaf Communities,C05,3.4
62211,SHS,222,Lang&Culture Deaf Communities,C06,N/A
62212,SHS,222,Lang&Culture Deaf Communities,C07,N/A
62213,SHS,222,Lang&Culture Deaf Communities,C08,N/A
62214,SHS,222,Lang&Culture Deaf Communities,C09,3.7
62215,SHS,222,Lang&Culture Deaf Communities,C10,N/A
40267,SHS,240,Intro Sound & Hearing Science,A,3.27
37321,SHS,301,General Speech Science,AE1,2.87
63818,SHS,320,Development of Spoken Language,A,3.61
55445,SHS,321,American Sign Language III,A,N/A
55442,SHS,321,American Sign Language III,Q,N/A
60682,SHS,321,American Sign Language III,R,3.52
60684,SHS,321,American Sign Language III,S,3.46
53352,SHS,352,Hearing Health and Society,A,3.53
53347,SHS,375,Comm Partners & Health,A,3.74
53386,SHS,375,Comm Partners & Health,C,3.93
55409,SHS,375,Comm Partners & Health,D,3.93
63610,SHS,380,Comm Competence and Disorders,DA,3.44
63611,SHS,390,Current Issues in EBP,EBP,3.11
56987,SHS,410,Stuttering: Theory & Practice,UG3,N/A
62010,SHS,411,Normal and Disordered Voice,UG3,3.5
50792,SHS,427,Language and the Brain,UG3,2.97
54624,SHS,430,Devel & Disorders Phonol Artic,G4,3.89
54625,SHS,473,Augmentative & Alt Comm,UG3,3.94
53829,SHS,477,Beginning Practicum in SHS,B,N/A
53830,SHS,477,Beginning Practicum in SHS,C,N/A
53831,SHS,477,Beginning Practicum in SHS,D,3.92
51731,SHS,512,Orofacial Anomalies,K,3.35
37411,SHS,513,Asst & Mgmt of Dysphagia,AE1,N/A
48081,SHS,540,Psychoacoustics,I,N/A
51010,SHS,541,Clinical Auditory Anat & Phys,A,N/A
37443,SHS,557,Adv Clin Prac Aud Assess Rehab,A,N/A
54064,SHS,557,Adv Clin Prac Aud Assess Rehab,B,N/A
37435,SHS,557,Adv Clin Prac Aud Assess Rehab,E,N/A
51029,SHS,571,Clinical Sociolinguistics,A,3.89
40682,SHS,576,School Intrnshp Spch-Lang Path,LC,N/A
52167,SHS,577,Advanced Practicum in SHS,A,N/A
63810,SHS,590,History of CSD,A,N/A
57620,SHS,593,Dementia & Assoc Comm Dis,DA,N/A
53379,SHS,593,Educational Audiology,EA,N/A
62427,SHS,593,Hearing Conservation,HC,N/A
48099,SHS,593,Vestibular Assessment & Mgmt,VAM,N/A
63478,SLAV,417,11th-17thC Russ Lit & Lang,A,N/A
39070,SLAV,452,Eastern Europe &EU Integration,A3,N/A
63563,SLAV,452,Slavic Cultural Studies,B3,N/A
48112,SLAV,576,Methods in Slavic Grad Study,A,N/A
63570,SLCL,200,Pirates - Mediterranean Sea,3,N/A
63593,SLCL,200,The Human Experience,A,N/A
34276,SOC,100,Introduction to Sociology,ADC,3.59
34278,SOC,100,Introduction to Sociology,ADD,3.29
34280,SOC,100,Introduction to Sociology,ADE,2.99
34284,SOC,100,Introduction to Sociology,ADH,3.02
34287,SOC,100,Introduction to Sociology,ADI,3.27
34288,SOC,100,Introduction to Sociology,ADJ,3.28
34291,SOC,100,Introduction to Sociology,ADK,3.18
34292,SOC,100,Introduction to Sociology,ADL,3.66
34294,SOC,100,Introduction to Sociology,ADM,3.17
34296,SOC,100,Introduction to Sociology,ADN,3.37
34305,SOC,100,Introduction to Sociology,ADR,3.13
34307,SOC,100,Introduction to Sociology,ADS,3.54
34309,SOC,100,Introduction to Sociology,ADT,N/A
34310,SOC,100,Introduction to Sociology,ADU,3.27
34311,SOC,100,Introduction to Sociology,ADV,N/A
44367,SOC,100,Introduction to Sociology,ADW,3.14
44364,SOC,100,Introduction to Sociology,ADX,N/A
44365,SOC,100,Introduction to Sociology,ADY,3.04
55625,SOC,100,Introduction to Sociology,ONL,3.72
64286,SOC,101,Sociology of Gender,PB,2.57
59425,SOC,160,Global Ineq and Social Change,NS1,N/A
39034,SOC,196,Issues in Sociology,KL,2.95
44878,SOC,199,Undergraduate Open Seminar,NHS,N/A
34357,SOC,200,Intro to Sociological Theory,MCD,3.48
46859,SOC,225,Race and Ethnicity,SMK,3.33
39026,SOC,273,Social Persp on the Family,SYY,2.79
34374,SOC,275,Criminology,ONL,3.23
34332,SOC,280,Intro to Social Statistics,AL1,3.9
57695,SOC,310,Sociology of Deviance,ONL,3.09
34362,SOC,350,Technology and Society,1,3.48
46861,SOC,373,Social Stratification,NC,N/A
34385,SOC,380,Social Research Methods,AD1,3.4
34390,SOC,380,Social Research Methods,AD2,3.71
59524,SOC,396,"GenTech, SocNet, Re-Image Race",RE,N/A
27288,SOC,400,Internships,NHS,N/A
34410,SOC,470,Social Movements,4,N/A
55810,SOC,470,Social Movements,AB,N/A
34435,SOC,480,Methods of Field Research,G2,3.07
63639,SOC,483,Mid East Societies & Cultures,AB,N/A
43487,SOC,488,Demographic Methods,CB,N/A
55801,SOC,495,Senior Honors Seminar,MMC,N/A
61111,SOC,496,Advanced Special Topics,A3,N/A
51520,SOC,496,Advanced Special Topics,MK,N/A
61112,SOC,596,Eastern Europe& EU Integration,A4,N/A
55974,SOC,596,Recent Developments in Soc,AB1,N/A
44952,SOC,596,Recent Developments in Soc,AB2,N/A
64070,SOC,596,Recent Developments in Soc,CB1,N/A
64069,SOC,596,Recent Developments in Soc,KL,N/A
53274,SOC,596,Recent Developments in Soc,MK,N/A
32823,SOC,596,Recent Developments in Soc,PUB,N/A
52689,SOCW,199,Heals Seminar,A,N/A
32827,SOCW,200,Introduction to Social Work,A,2.61
32828,SOCW,200,Introduction to Social Work,B,2.9
63536,SOCW,240,Death & Dying,A,3.65
62095,SOCW,297,Asian Families in America,A,3.85
58396,SOCW,300,Diversity: Identities & Issues,A,3.34
52693,SOCW,300,Diversity: Identities & Issues,B,3.58
57394,SOCW,321,Social Entre & Social Change,A,3.7
60166,SOCW,360,Social Work and the Military,A,3.87
57419,SOCW,380,SW Perspectives on Migration,A,N/A
62433,SOCW,380,Vida Alegre,C,N/A
57395,SOCW,401,Practice I,A,N/A
55520,SOCW,402,Practice II,A,3.55
55522,SOCW,402,Practice II,B,3.88
64356,SOCW,402,Practice II,C,N/A
57400,SOCW,403,Practice III,A,N/A
58705,SOCW,410,Social Welfare Pol and Svcs,A,3.72
58706,SOCW,410,Social Welfare Pol and Svcs,B,3.46
57401,SOCW,415,Social Services for the Aged,A,N/A
32835,SOCW,420,Subst Use in Social Context,A,3.72
32836,SOCW,427,Social Work Research Methods,A,3.45
32837,SOCW,451,HBSE I: Human Development,A,N/A
55701,SOCW,451,HBSE I: Human Development,B,N/A
63539,SOCW,455,Social Work with Women,A,3.69
58704,SOCW,461,Prof Practice Seminar I,A,N/A
57417,SOCW,471,Prof Practice Seminar II,A,N/A
57418,SOCW,471,Prof Practice Seminar II,B,N/A
58983,SOCW,471,Prof Practice Seminar II,C,N/A
59390,SOCW,472,BSW Special Field Project,A,3.88
44558,SOCW,500,SW Practice with Indiv and Fam,15A,3.77
44557,SOCW,500,SW Practice with Indiv and Fam,15B,N/A
32838,SOCW,500,SW Practice with Indiv and Fam,A,N/A
32839,SOCW,501,SW Practice with Groups,A,N/A
63983,SOCW,501,SW Practice with Groups,RU,N/A
60168,SOCW,503,Trauma Informed SW Practice,A,N/A
60840,SOCW,503,Trauma Informed SW Practice,ARU,N/A
61015,SOCW,503,Trauma Informed SW Practice,B,N/A
63984,SOCW,503,Trauma Informed SW Practice,BRU,N/A
46686,SOCW,504,Substance Abuse Trt in S W,A,N/A
32840,SOCW,505,Behav and Cogn Methods for SW,A,3.88
32842,SOCW,506,SW Practice with Child/Adol,A,N/A
62249,SOCW,506,SW Practice with Child/Adol,RU,N/A
32843,SOCW,507,School Social Work Practice,A,N/A
32844,SOCW,507,School Social Work Practice,B,N/A
59398,SOCW,507,School Social Work Practice,RU,N/A
32845,SOCW,508,Family Therapy Seminar,A,N/A
32856,SOCW,509,Adv Clin Assess & Interviewing,A,N/A
32857,SOCW,509,Adv Clin Assess & Interviewing,B,N/A
57776,SOCW,509,Adv Clin Assess & Interviewing,BRU,N/A
59404,SOCW,509,Adv Clin Assess & Interviewing,RU,N/A
43174,SOCW,513,Delivery of Health Care,A,3.97
57782,SOCW,513,Delivery of Health Care,RU,N/A
32830,SOCW,514,Mental Health Pol and Svcs,A,N/A
46588,SOCW,514,Mental Health Pol and Svcs,B,N/A
57403,SOCW,514,Mental Health Pol and Svcs,C,3.84
59395,SOCW,514,Mental Health Pol and Svcs,RU,N/A
32831,SOCW,516,"Child, Youth and Family Svcs",A,N/A
57785,SOCW,516,"Child, Youth and Family Svcs",RU,N/A
32833,SOCW,519,Public School Policy/Services,A,N/A
32834,SOCW,519,Public School Policy/Services,B,N/A
59397,SOCW,519,Public School Policy/Services,RU,N/A
50889,SOCW,521,Leadership and Social Change,A,N/A
46590,SOCW,526,Managing Human Service Orgs,A,N/A
32848,SOCW,532,Practice Evaluation,A,N/A
32849,SOCW,532,Practice Evaluation,B,N/A
48456,SOCW,532,Practice Evaluation,C,N/A
59405,SOCW,532,Practice Evaluation,S1,N/A
32864,SOCW,541,Clinical Research Seminar,A,3.48
32865,SOCW,541,Clinical Research Seminar,B,N/A
58709,SOCW,542,Program Evaluation,A,3.59
48972,SOCW,552,HBSE II: Mental Disorders,15A,N/A
53251,SOCW,552,HBSE II: Mental Disorders,15B,3.5
32853,SOCW,552,HBSE II: Mental Disorders,A,N/A
43836,SOCW,553,HBSE II: Health and Rehab,A,N/A
62567,SOCW,553,HBSE II: Health and Rehab,B,N/A
57783,SOCW,553,HBSE II: Health and Rehab,RU,N/A
50430,SOCW,554,Social Ent in Diverse Society,A,N/A
43837,SOCW,561,Heals Seminar,A,N/A
43838,SOCW,561,SBIRT/MI,B,N/A
64294,SOCW,561,Special Studies in Soc Work I,BRU,N/A
48457,SOCW,562,Vida Alegra,C,N/A
32852,SOCW,579,Social Work Practice Theories,A,N/A
32863,SOCW,580,Advanced Child Welfare,A,N/A
59403,SOCW,580,Advanced Child Welfare,RU,N/A
32861,SOCW,589,Social Work and the Law,A,3.77
32862,SOCW,589,Social Work and the Law,B,3.7
50912,SOCW,595,Quantitative Research Designs,A,N/A
34889,SPAN,103,Intermediate Spanish,A2,N/A
34893,SPAN,103,Intermediate Spanish,B1,N/A
34912,SPAN,103,Intermediate Spanish,C1,N/A
34915,SPAN,103,Intermediate Spanish,C2,N/A
34919,SPAN,103,Intermediate Spanish,C3,N/A
34921,SPAN,103,Intermediate Spanish,C4,N/A
34929,SPAN,103,Intermediate Spanish,D1,N/A
34933,SPAN,103,Intermediate Spanish,D2,N/A
34936,SPAN,103,Intermediate Spanish,D3,N/A
34939,SPAN,103,Intermediate Spanish,D4,N/A
34944,SPAN,103,Intermediate Spanish,D6,N/A
34972,SPAN,103,Intermediate Spanish,E1,N/A
34975,SPAN,103,Intermediate Spanish,E2,N/A
34928,SPAN,103,Intermediate Spanish,E3,N/A
34982,SPAN,103,Intermediate Spanish,E4,N/A
34989,SPAN,103,Intermediate Spanish,F1,N/A
34991,SPAN,103,Intermediate Spanish,F2,N/A
34984,SPAN,103,Intermediate Spanish,F3,N/A
34986,SPAN,103,Intermediate Spanish,F4,N/A
34979,SPAN,103,Intermediate Spanish,G5,N/A
34949,SPAN,103,Intermediate Spanish,X1,N/A
34957,SPAN,103,Intermediate Spanish,X2,N/A
35030,SPAN,122,Intensive Elementary Spanish,C1,N/A
35033,SPAN,122,Intensive Elementary Spanish,C2,N/A
35037,SPAN,122,Intensive Elementary Spanish,D1,N/A
35040,SPAN,122,Intensive Elementary Spanish,D2,N/A
35051,SPAN,122,Intensive Elementary Spanish,E1,N/A
35054,SPAN,122,Intensive Elementary Spanish,E2,N/A
35057,SPAN,122,Intensive Elementary Spanish,F1,N/A
35061,SPAN,122,Intensive Elementary Spanish,F2,N/A
35045,SPAN,122,Intensive Elementary Spanish,X1,N/A
35047,SPAN,122,Intensive Elementary Spanish,X2,N/A
35090,SPAN,141,Intro to Spanish Grammar,C1,N/A
35092,SPAN,141,Intro to Spanish Grammar,C2,N/A
35094,SPAN,141,Intro to Spanish Grammar,D1,N/A
35097,SPAN,141,Intro to Spanish Grammar,D2,N/A
35193,SPAN,141,Intro to Spanish Grammar,E1,N/A
35195,SPAN,141,Intro to Spanish Grammar,E2,N/A
35198,SPAN,141,Intro to Spanish Grammar,F1,N/A
35199,SPAN,141,Intro to Spanish Grammar,F2,N/A
35099,SPAN,141,Intro to Spanish Grammar,X1,N/A
35102,SPAN,141,Intro to Spanish Grammar,X2,N/A
47438,SPAN,142,Spanish in the Professions,C1,N/A
47439,SPAN,142,Spanish in the Professions,C2,N/A
35219,SPAN,142,Spanish in the Professions,D1,N/A
39999,SPAN,142,Spanish in the Professions,D2,N/A
43344,SPAN,142,Spanish in the Professions,F1,N/A
43345,SPAN,142,Spanish in the Professions,F2,N/A
35221,SPAN,142,Spanish in the Professions,G1,N/A
62070,SPAN,142,Spanish in the Professions,X1,N/A
63430,SPAN,199,Translating Hispanic Cultures,G,N/A
52353,SPAN,200,Readings in Hispanic Texts,C,N/A
39579,SPAN,200,Readings in Hispanic Texts,D,N/A
47642,SPAN,200,Readings in Hispanic Texts,E,N/A
35227,SPAN,200,Readings in Hispanic Texts,F,N/A
49882,SPAN,200,Readings in Hispanic Texts,G,N/A
35229,SPAN,200,Readings in Hispanic Texts,X,N/A
35247,SPAN,204,Practical Review of Spanish,ADB,N/A
47453,SPAN,204,Practical Review of Spanish,ADC,N/A
35248,SPAN,204,Practical Review of Spanish,ADD,N/A
47454,SPAN,204,Practical Review of Spanish,ADE,N/A
35240,SPAN,204,Practical Review of Spanish,ADF,N/A
35251,SPAN,204,Practical Review of Spanish,ADG,N/A
35252,SPAN,204,Practical Review of Spanish,ADH,N/A
35235,SPAN,204,Practical Review of Spanish,ADJ,N/A
35282,SPAN,208,Oral Spanish,D1,N/A
47641,SPAN,208,Oral Spanish,E2,N/A
47528,SPAN,208,Oral Spanish,F2,N/A
47532,SPAN,228,Spanish Composition,A,3.48
35258,SPAN,228,Spanish Composition,B2,N/A
35261,SPAN,228,Spanish Composition,C1,N/A
35271,SPAN,228,Spanish Composition,C2,N/A
35262,SPAN,228,Spanish Composition,D1,N/A
52358,SPAN,228,Spanish Composition,E,N/A
47533,SPAN,228,Spanish Composition,F2,N/A
52884,SPAN,228,Spanish Composition,X1,N/A
52885,SPAN,228,Spanish Composition,X2,N/A
49885,SPAN,250,Intro to Literary Analysis,G,N/A
49890,SPAN,250,Intro to Literary Analysis,X,N/A
49941,SPAN,252,Intro to Hispanic Linguistics,B,N/A
61548,SPAN,252,Intro to Hispanic Linguistics,C,3.83
61549,SPAN,252,Intro to Hispanic Linguistics,E,3.89
62831,SPAN,252,Intro to Hispanic Linguistics,G,N/A
63754,SPAN,254,Intro to Cultural Analysis,B,N/A
63451,SPAN,254,Intro to Cultural Analysis,E,N/A
63755,SPAN,254,Intro to Cultural Analysis,G,N/A
49951,SPAN,303,The Sounds of Spanish,F,3.46
49996,SPAN,305,The Structure of Spanish,B,N/A
63285,SPAN,305,The Structure of Spanish,C,N/A
63312,SPAN,307,Bilingualism,D,3.5
63313,SPAN,307,Bilingualism,E,N/A
59983,SPAN,308,Spanish in the United States,X,3.52
49962,SPAN,312,Modern Spanish Lit & Cultures,F,N/A
49955,SPAN,318,Spanish Cultural Studies I,E,N/A
49957,SPAN,320,Spanish Cultural Studies II,D,N/A
54425,SPAN,324,Cultural Studies Americas I,B,N/A
59548,SPAN,326,Cultural Studies Americas II,F,N/A
49961,SPAN,326,Cultural Studies Americas II,G,N/A
56166,SPAN,326,Cultural Studies Americas II,RR,N/A
